fdcId,database,subCategory
2707544,survey_fndds,Nuts and seeds
2707545,survey_fndds,Soy and meat-alternative products
2707546,survey_fndds,"Dips, gravies, other sauces"
2707547,survey_fndds,"Soups, cream-based"
2707548,survey_fndds,"Dips, gravies, other sauces"
2707549,survey_fndds,Peanut butter and jelly sandwiches
2707550,survey_fndds,Peanut butter and jelly sandwiches
2707551,survey_fndds,Peanut butter and jelly sandwiches
2707552,survey_fndds,Peanut butter and jelly sandwiches
2707553,survey_fndds,Peanut butter and jelly sandwiches
2707554,survey_fndds,Peanut butter and jelly sandwiches
2707555,survey_fndds,Peanut butter and jelly sandwiches
2707556,survey_fndds,Peanut butter and jelly sandwiches
2707557,survey_fndds,Peanut butter and jelly sandwiches
2707558,survey_fndds,Peanut butter and jelly sandwiches
2707559,survey_fndds,Peanut butter and jelly sandwiches
2707560,survey_fndds,Peanut butter and jelly sandwiches
2707561,survey_fndds,Peanut butter and jelly sandwiches
2707562,survey_fndds,Peanut butter and jelly sandwiches
2707563,survey_fndds,Peanut butter and jelly sandwiches
2707564,survey_fndds,Peanut butter and jelly sandwiches
2707565,survey_fndds,Peanut butter and jelly sandwiches
2707566,survey_fndds,Peanut butter and jelly sandwiches
2707567,survey_fndds,Peanut butter and jelly sandwiches
2707568,survey_fndds,Plant-based milk
2707569,survey_fndds,Plant-based yogurt
2707570,survey_fndds,Plant-based yogurt
2707571,survey_fndds,Plant-based milk
2707572,survey_fndds,Fruit drinks
2707573,survey_fndds,Fruit drinks
2707574,survey_fndds,Nuts and seeds
2707575,survey_fndds,Nuts and seeds
2707576,survey_fndds,Nuts and seeds
2707577,survey_fndds,Nuts and seeds
2707578,survey_fndds,Nuts and seeds
2707579,survey_fndds,Nuts and seeds
2707580,survey_fndds,Nuts and seeds
2707581,survey_fndds,Nuts and seeds
2707582,survey_fndds,Nuts and seeds
2707583,survey_fndds,Nuts and seeds
2707584,survey_fndds,Nuts and seeds
2707585,survey_fndds,Nuts and seeds
2707586,survey_fndds,Nuts and seeds
2707587,survey_fndds,Nuts and seeds
2707588,survey_fndds,Nuts and seeds
2707589,survey_fndds,Nuts and seeds
2707590,survey_fndds,Nuts and seeds
2707591,survey_fndds,Yeast breads
2707592,survey_fndds,Yeast breads
2707593,survey_fndds,Yeast breads
2707594,survey_fndds,Yeast breads
2707595,survey_fndds,Rolls and buns
2707596,survey_fndds,Rolls and buns
2707597,survey_fndds,Rolls and buns
2707598,survey_fndds,Yeast breads
2707599,survey_fndds,Yeast breads
2707600,survey_fndds,Yeast breads
2707601,survey_fndds,Yeast breads
2707602,survey_fndds,Yeast breads
2707603,survey_fndds,Yeast breads
2707604,survey_fndds,Yeast breads
2707605,survey_fndds,Yeast breads
2707606,survey_fndds,Yeast breads
2707607,survey_fndds,Yeast breads
2707608,survey_fndds,Yeast breads
2707609,survey_fndds,Yeast breads
2707610,survey_fndds,Yeast breads
2707611,survey_fndds,Yeast breads
2707612,survey_fndds,Yeast breads
2707613,survey_fndds,Yeast breads
2707614,survey_fndds,Yeast breads
2707615,survey_fndds,Yeast breads
2707616,survey_fndds,Yeast breads
2707617,survey_fndds,Yeast breads
2707618,survey_fndds,Yeast breads
2707619,survey_fndds,Yeast breads
2707620,survey_fndds,Yeast breads
2707621,survey_fndds,Yeast breads
2707622,survey_fndds,Yeast breads
2707623,survey_fndds,Yeast breads
2707624,survey_fndds,Yeast breads
2707625,survey_fndds,Yeast breads
2707626,survey_fndds,Yeast breads
2707627,survey_fndds,Yeast breads
2707628,survey_fndds,Yeast breads
2707629,survey_fndds,Yeast breads
2707630,survey_fndds,Yeast breads
2707631,survey_fndds,Yeast breads
2707632,survey_fndds,Yeast breads
2707633,survey_fndds,Yeast breads
2707634,survey_fndds,Yeast breads
2707635,survey_fndds,Yeast breads
2707636,survey_fndds,Yeast breads
2707637,survey_fndds,Yeast breads
2707638,survey_fndds,Yeast breads
2707639,survey_fndds,Yeast breads
2707640,survey_fndds,Yeast breads
2707641,survey_fndds,Yeast breads
2707642,survey_fndds,Yeast breads
2707643,survey_fndds,Yeast breads
2707644,survey_fndds,Yeast breads
2707645,survey_fndds,Yeast breads
2707646,survey_fndds,Yeast breads
2707647,survey_fndds,Yeast breads
2707648,survey_fndds,Yeast breads
2707649,survey_fndds,Yeast breads
2707650,survey_fndds,Yeast breads
2707651,survey_fndds,Yeast breads
2707652,survey_fndds,Vegetable sandwiches/burgers
2707653,survey_fndds,Yeast breads
2707654,survey_fndds,Rolls and buns
2707655,survey_fndds,Rolls and buns
2707656,survey_fndds,Rolls and buns
2707657,survey_fndds,Rolls and buns
2707658,survey_fndds,Rolls and buns
2707659,survey_fndds,Rolls and buns
2707660,survey_fndds,Rolls and buns
2707661,survey_fndds,Rolls and buns
2707662,survey_fndds,Rolls and buns
2707663,survey_fndds,Rolls and buns
2707664,survey_fndds,Rolls and buns
2707665,survey_fndds,Rolls and buns
2707666,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707667,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707668,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707669,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707670,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707671,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707672,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707673,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707674,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707675,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707676,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707677,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707678,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707679,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707680,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707681,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707682,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707683,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707684,survey_fndds,Bagels and English muffins
2707685,survey_fndds,Bagels and English muffins
2707686,survey_fndds,Bagels and English muffins
2707687,survey_fndds,Turnovers and other grain-based items
2707688,survey_fndds,Turnovers and other grain-based items
2707689,survey_fndds,Rolls and buns
2707690,survey_fndds,"Crackers, excludes saltines"
2707691,survey_fndds,"Crackers, excludes saltines"
2707692,survey_fndds,Rolls and buns
2707693,survey_fndds,Rolls and buns
2707694,survey_fndds,Rolls and buns
2707695,survey_fndds,Rolls and buns
2707696,survey_fndds,Rolls and buns
2707697,survey_fndds,"Crackers, excludes saltines"
2707698,survey_fndds,Bagels and English muffins
2707699,survey_fndds,Bagels and English muffins
2707700,survey_fndds,Bagels and English muffins
2707701,survey_fndds,Bagels and English muffins
2707702,survey_fndds,"Crackers, excludes saltines"
2707703,survey_fndds,Cookies and brownies
2707704,survey_fndds,"Doughnuts, sweet rolls, pastries"
2707705,survey_fndds,"Crackers, excludes saltines"
2707706,survey_fndds,Yeast breads
2707707,survey_fndds,Yeast breads
2707708,survey_fndds,Bagels and English muffins
2707709,survey_fndds,Yeast breads
2707710,survey_fndds,Yeast breads
2707711,survey_fndds,Yeast breads
2707712,survey_fndds,Yeast breads
2707713,survey_fndds,Yeast breads
2707714,survey_fndds,Yeast breads
2707715,survey_fndds,Yeast breads
2707716,survey_fndds,Yeast breads
2707717,survey_fndds,Yeast breads
2707718,survey_fndds,Yeast breads
2707719,survey_fndds,Yeast breads
2707720,survey_fndds,Yeast breads
2707721,survey_fndds,Yeast breads
2707722,survey_fndds,Yeast breads
2707723,survey_fndds,Yeast breads
2707724,survey_fndds,Yeast breads
2707725,survey_fndds,Yeast breads
2707726,survey_fndds,Yeast breads
2707727,survey_fndds,Yeast breads
2707728,survey_fndds,Yeast breads
2707729,survey_fndds,Yeast breads
2707730,survey_fndds,Yeast breads
2707731,survey_fndds,Yeast breads
2707732,survey_fndds,Bagels and English muffins
2707733,survey_fndds,Bagels and English muffins
2707734,survey_fndds,Bagels and English muffins
2707735,survey_fndds,Bagels and English muffins
2707736,survey_fndds,Bagels and English muffins
2707737,survey_fndds,Bagels and English muffins
2707738,survey_fndds,Bagels and English muffins
2707739,survey_fndds,Bagels and English muffins
2707740,survey_fndds,Bagels and English muffins
2707741,survey_fndds,Bagels and English muffins
2707742,survey_fndds,Bagels and English muffins
2707743,survey_fndds,Bagels and English muffins
2707744,survey_fndds,Bagels and English muffins
2707745,survey_fndds,"Crackers, excludes saltines"
2707746,survey_fndds,Rolls and buns
2707747,survey_fndds,Rolls and buns
2707748,survey_fndds,Rolls and buns
2707749,survey_fndds,Rolls and buns
2707750,survey_fndds,Rolls and buns
2707751,survey_fndds,Rolls and buns
2707752,survey_fndds,Rolls and buns
2707753,survey_fndds,Rolls and buns
2707754,survey_fndds,Rolls and buns
2707755,survey_fndds,Yeast breads
2707756,survey_fndds,Yeast breads
2707757,survey_fndds,Yeast breads
2707758,survey_fndds,Yeast breads
2707759,survey_fndds,Bagels and English muffins
2707760,survey_fndds,Yeast breads
2707761,survey_fndds,Yeast breads
2707762,survey_fndds,Bagels and English muffins
2707763,survey_fndds,Bagels and English muffins
2707764,survey_fndds,Yeast breads
2707765,survey_fndds,Yeast breads
2707766,survey_fndds,Rolls and buns
2707767,survey_fndds,Rolls and buns
2707768,survey_fndds,Yeast breads
2707769,survey_fndds,Yeast breads
2707770,survey_fndds,Yeast breads
2707771,survey_fndds,Yeast breads
2707772,survey_fndds,Bagels and English muffins
2707773,survey_fndds,Rolls and buns
2707774,survey_fndds,Bagels and English muffins
2707775,survey_fndds,Bagels and English muffins
2707776,survey_fndds,Yeast breads
2707777,survey_fndds,Yeast breads
2707778,survey_fndds,Yeast breads
2707779,survey_fndds,Yeast breads
2707780,survey_fndds,Yeast breads
2707781,survey_fndds,Yeast breads
2707782,survey_fndds,Rolls and buns
2707783,survey_fndds,Rolls and buns
2707784,survey_fndds,Rolls and buns
2707785,survey_fndds,Bagels and English muffins
2707786,survey_fndds,Bagels and English muffins
2707787,survey_fndds,Bagels and English muffins
2707788,survey_fndds,Yeast breads
2707789,survey_fndds,Yeast breads
2707790,survey_fndds,Yeast breads
2707791,survey_fndds,Yeast breads
2707792,survey_fndds,Yeast breads
2707793,survey_fndds,Yeast breads
2707794,survey_fndds,Yeast breads
2707795,survey_fndds,Yeast breads
2707796,survey_fndds,Yeast breads
2707797,survey_fndds,Yeast breads
2707798,survey_fndds,Yeast breads
2707799,survey_fndds,"Crackers, excludes saltines"
2707800,survey_fndds,Rolls and buns
2707801,survey_fndds,"Biscuits, muffins, quick breads"
2707802,survey_fndds,"Biscuits, muffins, quick breads"
2707803,survey_fndds,"Biscuits, muffins, quick breads"
2707804,survey_fndds,"Biscuits, muffins, quick breads"
2707805,survey_fndds,"Biscuits, muffins, quick breads"
2707806,survey_fndds,"Biscuits, muffins, quick breads"
2707807,survey_fndds,"Biscuits, muffins, quick breads"
2707808,survey_fndds,"Biscuits, muffins, quick breads"
2707809,survey_fndds,"Biscuits, muffins, quick breads"
2707810,survey_fndds,"Biscuits, muffins, quick breads"
2707811,survey_fndds,"Biscuits, muffins, quick breads"
2707812,survey_fndds,Turnovers and other grain-based items
2707813,survey_fndds,"Biscuits, muffins, quick breads"
2707814,survey_fndds,"Biscuits, muffins, quick breads"
2707815,survey_fndds,"Biscuits, muffins, quick breads"
2707816,survey_fndds,"Biscuits, muffins, quick breads"
2707817,survey_fndds,"Biscuits, muffins, quick breads"
2707818,survey_fndds,Tortillas
2707819,survey_fndds,"Biscuits, muffins, quick breads"
2707820,survey_fndds,"Biscuits, muffins, quick breads"
2707821,survey_fndds,"Biscuits, muffins, quick breads"
2707822,survey_fndds,Tortillas
2707823,survey_fndds,Tortillas
2707824,survey_fndds,Tortillas
2707825,survey_fndds,Tortillas
2707826,survey_fndds,Tortillas
2707827,survey_fndds,Tortillas
2707828,survey_fndds,"Biscuits, muffins, quick breads"
2707829,survey_fndds,"Biscuits, muffins, quick breads"
2707830,survey_fndds,"Biscuits, muffins, quick breads"
2707831,survey_fndds,"Biscuits, muffins, quick breads"
2707832,survey_fndds,"Biscuits, muffins, quick breads"
2707833,survey_fndds,"Biscuits, muffins, quick breads"
2707834,survey_fndds,"Biscuits, muffins, quick breads"
2707835,survey_fndds,"Biscuits, muffins, quick breads"
2707836,survey_fndds,"Biscuits, muffins, quick breads"
2707837,survey_fndds,"Biscuits, muffins, quick breads"
2707838,survey_fndds,"Biscuits, muffins, quick breads"
2707839,survey_fndds,"Biscuits, muffins, quick breads"
2707840,survey_fndds,"Biscuits, muffins, quick breads"
2707841,survey_fndds,"Biscuits, muffins, quick breads"
2707842,survey_fndds,"Biscuits, muffins, quick breads"
2707843,survey_fndds,"Biscuits, muffins, quick breads"
2707844,survey_fndds,"Biscuits, muffins, quick breads"
2707845,survey_fndds,"Biscuits, muffins, quick breads"
2707846,survey_fndds,"Biscuits, muffins, quick breads"
2707847,survey_fndds,"Biscuits, muffins, quick breads"
2707848,survey_fndds,"Biscuits, muffins, quick breads"
2707849,survey_fndds,"Biscuits, muffins, quick breads"
2707850,survey_fndds,"Biscuits, muffins, quick breads"
2707851,survey_fndds,"Biscuits, muffins, quick breads"
2707852,survey_fndds,"Biscuits, muffins, quick breads"
2707853,survey_fndds,Cakes and pies
2707854,survey_fndds,Cakes and pies
2707855,survey_fndds,Cakes and pies
2707856,survey_fndds,Cakes and pies
2707857,survey_fndds,Cakes and pies
2707858,survey_fndds,Cakes and pies
2707859,survey_fndds,Cakes and pies
2707860,survey_fndds,Cakes and pies
2707861,survey_fndds,Cakes and pies
2707862,survey_fndds,Cakes and pies
2707863,survey_fndds,Cakes and pies
2707864,survey_fndds,Cakes and pies
2707865,survey_fndds,Cakes and pies
2707866,survey_fndds,Cakes and pies
2707867,survey_fndds,Cakes and pies
2707868,survey_fndds,Cakes and pies
2707869,survey_fndds,Cakes and pies
2707870,survey_fndds,Cakes and pies
2707871,survey_fndds,Cakes and pies
2707872,survey_fndds,Cakes and pies
2707873,survey_fndds,Cakes and pies
2707874,survey_fndds,Cakes and pies
2707875,survey_fndds,Cakes and pies
2707876,survey_fndds,Cakes and pies
2707877,survey_fndds,Cakes and pies
2707878,survey_fndds,Cakes and pies
2707879,survey_fndds,Cakes and pies
2707880,survey_fndds,Cakes and pies
2707881,survey_fndds,Cakes and pies
2707882,survey_fndds,Cakes and pies
2707883,survey_fndds,Cakes and pies
2707884,survey_fndds,Cakes and pies
2707885,survey_fndds,Cakes and pies
2707886,survey_fndds,Cakes and pies
2707887,survey_fndds,Cakes and pies
2707888,survey_fndds,Cakes and pies
2707889,survey_fndds,Cakes and pies
2707890,survey_fndds,Cakes and pies
2707891,survey_fndds,Cakes and pies
2707892,survey_fndds,Cakes and pies
2707893,survey_fndds,Cakes and pies
2707894,survey_fndds,Cakes and pies
2707895,survey_fndds,Cakes and pies
2707896,survey_fndds,Cakes and pies
2707897,survey_fndds,Cakes and pies
2707898,survey_fndds,Cookies and brownies
2707899,survey_fndds,Cookies and brownies
2707900,survey_fndds,Cookies and brownies
2707901,survey_fndds,Cookies and brownies
2707902,survey_fndds,Cookies and brownies
2707903,survey_fndds,Cookies and brownies
2707904,survey_fndds,Cookies and brownies
2707905,survey_fndds,Cookies and brownies
2707906,survey_fndds,Cookies and brownies
2707907,survey_fndds,Cookies and brownies
2707908,survey_fndds,Cookies and brownies
2707909,survey_fndds,Cookies and brownies
2707910,survey_fndds,Cookies and brownies
2707911,survey_fndds,Cookies and brownies
2707912,survey_fndds,Cookies and brownies
2707913,survey_fndds,Cookies and brownies
2707914,survey_fndds,Cookies and brownies
2707915,survey_fndds,Cookies and brownies
2707916,survey_fndds,Cookies and brownies
2707917,survey_fndds,Cookies and brownies
2707918,survey_fndds,Cookies and brownies
2707919,survey_fndds,Cookies and brownies
2707920,survey_fndds,Cookies and brownies
2707921,survey_fndds,Cookies and brownies
2707922,survey_fndds,Cookies and brownies
2707923,survey_fndds,Cookies and brownies
2707924,survey_fndds,Cookies and brownies
2707925,survey_fndds,Cookies and brownies
2707926,survey_fndds,Cookies and brownies
2707927,survey_fndds,Cookies and brownies
2707928,survey_fndds,Cookies and brownies
2707929,survey_fndds,Cookies and brownies
2707930,survey_fndds,Cookies and brownies
2707931,survey_fndds,Cookies and brownies
2707932,survey_fndds,Cookies and brownies
2707933,survey_fndds,Cookies and brownies
2707934,survey_fndds,Cookies and brownies
2707935,survey_fndds,Cookies and brownies
2707936,survey_fndds,Cookies and brownies
2707937,survey_fndds,Cookies and brownies
2707938,survey_fndds,Cookies and brownies
2707939,survey_fndds,Cookies and brownies
2707940,survey_fndds,Cookies and brownies
2707941,survey_fndds,Cookies and brownies
2707942,survey_fndds,Cookies and brownies
2707943,survey_fndds,Cookies and brownies
2707944,survey_fndds,Cookies and brownies
2707945,survey_fndds,Cookies and brownies
2707946,survey_fndds,Cookies and brownies
2707947,survey_fndds,Cookies and brownies
2707948,survey_fndds,Cookies and brownies
2707949,survey_fndds,Cookies and brownies
2707950,survey_fndds,Cookies and brownies
2707951,survey_fndds,Cookies and brownies
2707952,survey_fndds,Cookies and brownies
2707953,survey_fndds,Cookies and brownies
2707954,survey_fndds,Cookies and brownies
2707955,survey_fndds,Cookies and brownies
2707956,survey_fndds,Cookies and brownies
2707957,survey_fndds,Cookies and brownies
